"","X1","Teams","SQ_PPP","Possessions","Points Expected","Points Scored","OFFENSIVE_OPP_rating","DEFENSIVE_OPP_rating","Turnovers","Offensive_Rebounds","Midrange Attempts","3PT Attempts","Post Up Attempts","Drives_Freq","game_id","date","Date","Rim FG% Expected","Rim FG%","Rim FG% Difference","3PT FG% Expected","3PT FG%","3PT FG% Difference","Midrange FG% Expected","Midrange FG%","Midrange FG% Difference","Post Up FG% Expected","Post Up FG%","Post Up FG% Difference","Free Throw % Expected","Free Throw %","Free Throw % Difference","Shot Attempts","Rim Attempts","Free Throw Attempts","Opponent","Points Allowed","Point Differential Team"
"1862",294,"Philadelphia 76ers",1.14673387167197,93,106.646250065493,96,1.026043771449,0.99750974617749,8,12,15,39,0,42,880176,"8/11/2021","8/11/2021",0.55547619047619,0.583333333333333,-0.0278571428571429,0.397008547008547,0.333333333333333,0.0636752136752137,0.439333333333333,0.133333333333333,0.306,NA,NA,NA,0.736381260638545,0.833333333333333,-0.0969520726947886,90,37,16,"New York Knicks",103,-7
"1863",291,"Charlotte Hornets",1.07311302875711,101,108.384415904468,106,1.03149693702033,0.940618701387095,12,12,15,33,5,58,880175,"7/11/2021","7/11/2021",0.526034482758621,0.517241379310345,0.00879310344827577,0.334444444444444,0.303030303030303,0.0314141414141414,0.449333333333333,0.333333333333333,0.116,0.5,0.555,0.0549999999999999,0.804563746199912,0.75,0.0545637461999116,102,49,17,"Los Angeles Clippers",122,-17
"1864",292,"Los Angeles Clippers",1.11479018396771,100,111.479018396771,120,0.988769970943561,1.01262537806083,20,7,15,48,3,29,880175,"7/11/2021","7/11/2021",0.69051724137931,0.862068965517241,-0.171551724137931,0.392638888888889,0.375,0.0176388888888889,0.429666666666667,0.333333333333333,0.0963333333333333,0.666666666666667,0.545,-0.121666666666667,0.734208216450751,1.04545454545455,-0.311246329003794,86,21,21,"Charlotte Hornets",105,17
"1865",290,"Golden State Warriors",1.19346364524507,98,116.959437234017,120,0.927700027686017,1.05300038221781,15,7,8,46,1,39,880174,"7/11/2021","7/11/2021",0.708846153846154,0.794871794871795,-0.086025641025641,0.384565217391304,0.347826086956522,0.0367391304347826,0.41875,0.625,-0.20625,0,0,0,0.76550658354477,0.85,-0.08449341645523,84,31,19,"Houston Rockets",106,14
"1866",289,"Houston Rockets",1.10092622427274,99,108.991696203001,107,1.03444420126861,0.958071885517736,21,12,7,33,7,45,880174,"7/11/2021","7/11/2021",0.657111111111111,0.655555555555556,0.00155555555555553,0.376161616161616,0.353535353535354,0.0226262626262626,0.305714285714286,0.285714285714286,0.02,0.357142857142857,0.434285714285714,0.0771428571428571,0.732456604857647,0.710526315789474,0.0219302890681735,77,37,34,"Golden State Warriors",120,-14
"1867",288,"Oklahoma City Thunder",1.02865331714659,97,99.7793717632196,99,0.975946952523273,0.976042369141379,13,15,5,42,1,56,880173,"7/11/2021","7/11/2021",0.496696428571429,0.464285714285714,0.0324107142857142,0.332619047619048,0.285714285714286,0.0469047619047619,0.673,0.7,-0.0269999999999999,1,0.655,-0.345,0.705533679770587,0.863636363636364,-0.158102683865776,94,49,20,"San Antonio Spurs",94,5
"1868",287,"San Antonio Spurs",1.08759510295047,98,106.584320089146,94,0.926250572332224,1.00450082202582,8,11,15,31,0,58,880173,"7/11/2021","7/11/2021",0.54051724137931,0.53448275862069,0.00603448275862073,0.338924731182796,0.193548387096774,0.145376344086022,0.385333333333333,0.466666666666667,-0.0813333333333334,NA,NA,NA,0.743079715755927,0.6,0.143079715755927,100,54,9,"Oklahoma City Thunder",99,-5
"1869",285,"Indiana Pacers",1.00970676875701,92,92.8930227256447,94,1.04302022358086,1.04152423374615,19,12,20,25,4,42,880172,"7/11/2021","7/11/2021",0.572023809523809,0.607142857142857,-0.0351190476190476,0.318266666666667,0.24,0.0782666666666667,0.42925,0.5,-0.07075,0.25,0.2425,-0.00750000000000001,0.76823586011057,0.75,0.0182358601105703,82,35,19,"Sacramento Kings",91,3
"1870",286,"Sacramento Kings",1.12721026296773,92,103.703344193031,91,0.950584788316188,1.02836383598318,12,8,8,34,1,47,880172,"7/11/2021","7/11/2021",0.578723404255319,0.542553191489362,0.0361702127659574,0.368627450980392,0.294117647058824,0.0745098039215687,0.383125,0.125,0.258125,0.5,0.86,0.36,0.777751734878825,0.875,-0.0972482651211746,83,41,22,"Indiana Pacers",94,-3
"1871",283,"Milwaukee Bucks",1.10926252244296,97,107.598464676967,94,1.00695822175709,1.00861647147326,13,16,12,36,8,46,880171,"7/11/2021","7/11/2021",0.62054347826087,0.456521739130435,0.164021739130435,0.368148148148148,0.277777777777778,0.0903703703703704,0.3775,0.5,-0.1225,0.5,0.36875,-0.13125,0.71479729067674,0.6,0.11479729067674,94,39,18,"Washington Wizards",101,-7
"1872",284,"Washington Wizards",1.00021980794527,97,97.0213213706909,101,1.03084075065995,1.00080632647786,19,4,13,27,4,46,880171,"7/11/2021","7/11/2021",0.575869565217391,0.543478260869565,0.0323913043478261,0.326172839506173,0.407407407407407,-0.0812345679012346,0.491153846153846,0.615384615384615,-0.124230769230769,0.25,0.2875,0.0375,0.67283396273914,0.75,-0.07716603726086,83,38,11,"Milwaukee Bucks",94,7
"1873",282,"Orlando Magic",0.959861079042087,94,90.2269414299562,107,1.08611149805063,0.982837818410238,13,7,11,31,0,47,880170,"7/11/2021","7/11/2021",0.532340425531915,0.585106382978723,-0.0527659574468086,0.329354838709677,0.354838709677419,-0.0254838709677419,0.410909090909091,0.636363636363636,-0.225454545454545,NA,NA,NA,0.815209735312636,0.75,0.0652097353126355,85,43,11,"Utah Jazz",99,5
"1874",281,"Utah Jazz",1.16219508570399,95,110.408533141879,100,0.890894563835303,1.02897598258101,17,15,8,42,5,47,880170,"7/11/2021","7/11/2021",0.614468085106383,0.574468085106383,0.0399999999999999,0.387301587301587,0.19047619047619,0.196825396825397,0.585,0.875,-0.29,0.4,0.376,-0.024,0.737711240429586,0.833333333333333,-0.0956220929037472,90,36,28,"Orlando Magic",104,-5
"1875",279,"Cleveland Cavaliers",1.02142192398993,96,98.0565047030333,126,1.02799933756046,0.991156567961241,14,11,12,35,1,51,880169,"7/11/2021","7/11/2021",0.536960784313726,0.509803921568627,0.0271568627450981,0.353428571428571,0.542857142857143,-0.189428571428571,0.4725,0.708333333333333,-0.235833333333333,0,0,0,0.732987112029118,0.833333333333333,-0.100346221304215,90,45,11,"New York Knicks",109,17
"1876",280,"New York Knicks",1.15618696703762,95,109.837761868574,109,0.968745712734794,0.989766504134552,10,7,12,31,1,48,880169,"7/11/2021","7/11/2021",0.59,0.666666666666667,-0.0766666666666667,0.363010752688172,0.290322580645161,0.0726881720430108,0.42875,0.416666666666667,0.0120833333333333,1.5,1.295,-0.205,0.802538982021732,0.928571428571429,-0.126032446549696,85,42,24,"Cleveland Cavaliers",126,-17
"1877",277,"Brooklyn Nets",1.19017710487602,93,110.68647075347,116,0.962283319276087,0.982509172838011,16,12,16,40,3,30,880168,"7/11/2021","7/11/2021",0.602,0.666666666666667,-0.0646666666666667,0.412,0.45,-0.038,0.569375,0.4375,0.131875,0.666666666666667,0.58,-0.0866666666666667,0.868733133755439,0.888888888888889,-0.02015575513345,82,25,17,"Toronto Raptors",103,11
"1878",278,"Toronto Raptors",1.16423238151976,93,108.273611481337,103,1.06106510682969,1.00552596469345,8,8,21,31,4,39,880168,"7/11/2021","7/11/2021",0.587179487179487,0.564102564102564,0.0230769230769231,0.386344086021505,0.258064516129032,0.128279569892473,0.420714285714286,0.571428571428571,-0.150714285714286,0.75,0.31625,-0.43375,0.735597340107925,0.888888888888889,-0.153291548780964,88,33,16,"Brooklyn Nets",114,-11
"1879",275,"Los Angeles Lakers",0.938024451441665,105,98.4925674013748,90,1.04849147333482,1.01745564154675,19,11,15,32,6,50,880167,"6/11/2021","6/11/2021",0.5074,0.45,0.0574,0.3409375,0.28125,0.0596875,0.374666666666667,0.266666666666667,0.108,0.5,0.521666666666667,0.0216666666666666,0.712253229821031,0.791666666666667,-0.0794134368456358,90,39,24,"Portland Trail Blazers",100,-10
"1880",276,"Portland Trail Blazers",1.13619846250895,105,119.30083856344,105,0.975141880981263,0.98821205819502,11,12,10,54,0,39,880167,"6/11/2021","6/11/2021",0.612179487179487,0.576923076923077,0.0352564102564104,0.377716049382716,0.259259259259259,0.118456790123457,0.5105,0.5,0.0105,NA,NA,NA,0.730598319679357,0.75,-0.0194016803206434,94,31,22,"Los Angeles Lakers",90,10
"1881",273,"Atlanta Hawks",1.07873367039254,104,112.188301720824,117,1.06942634319124,0.980576145775608,12,14,21,33,1,50,880166,"6/11/2021","6/11/2021",0.5344,0.46,0.0744,0.365555555555556,0.393939393939394,-0.0283838383838384,0.462619047619048,0.523809523809524,-0.0611904761904762,0,0.28,0.28,0.822484574689927,0.875,-0.0525154253100728,97,42,23,"Phoenix Suns",121,-6
"1882",274,"Phoenix Suns",1.21519031118449,103,125.164602052002,121,1.00508942916691,1.0521255705412,12,5,16,43,0,36,880166,"6/11/2021","6/11/2021",0.645277777777778,0.694444444444444,-0.0491666666666667,0.36922480620155,0.325581395348837,0.0436434108527132,0.5646875,0.65625,-0.0915625,NA,NA,NA,0.832528017374178,0.85,-0.0174719826258215,89,30,19,"Atlanta Hawks",115,6
"1883",271,"Boston Celtics",1.12134086398123,90,100.92067775831,104,1.06575367314946,0.990308652947728,11,8,15,31,4,43,880165,"6/11/2021","6/11/2021",0.586976744186047,0.63953488372093,-0.0525581395348838,0.357311827956989,0.290322580645161,0.066989247311828,0.428,0.4,0.028,1,0.5475,-0.4525,0.727056423195446,0.666666666666667,0.0603897565287795,86,37,16,"Dallas Mavericks",107,-3
"1884",272,"Dallas Mavericks",1.11435895715419,91,101.406665101031,107,1.02095390780195,0.961805961219119,15,7,16,39,9,22,880165,"6/11/2021","6/11/2021",0.639772727272727,0.863636363636364,-0.223863636363636,0.385641025641026,0.333333333333333,0.0523076923076923,0.530625,0.71875,-0.188125,0.277777777777778,0.431666666666667,0.153888888888889,0.798323424388768,0.857142857142857,-0.058819432754089,78,19,14,"Boston Celtics",104,3
"1885",270,"Chicago Bulls",1.22399452838746,93,113.831491140034,105,1.04615710478348,1.00621961735018,9,17,30,30,1,45,880164,"6/11/2021","6/11/2021",0.605666666666667,0.611111111111111,-0.00544444444444447,0.416,0.277777777777778,0.138222222222222,0.531333333333333,0.383333333333333,0.148,1,0.41,-0.59,0.797102982316809,0.866666666666667,-0.0695636843498575,93,36,28,"Philadelphia 76ers",114,-9
"1886",269,"Philadelphia 76ers",1.11086866297496,94,104.421654319646,114,1.04650947674161,0.972582489603503,14,6,16,26,7,41,880164,"6/11/2021","6/11/2021",0.587195121951219,0.634146341463415,-0.0469512195121952,0.381538461538462,0.5,-0.118461538461538,0.4953125,0.34375,0.1515625,0.571428571428571,0.522857142857143,-0.0485714285714285,0.78912425985438,0.818181818181818,-0.0290575583274383,81,33,19,"Chicago Bulls",105,9
"1887",268,"Miami Heat",1.06358570361722,89,94.6591276219322,118,1.08960043210414,0.991226321462792,14,7,27,21,1,36,880163,"6/11/2021","6/11/2021",0.620277777777778,0.638888888888889,-0.018611111111111,0.387301587301587,0.523809523809524,-0.136507936507936,0.456296296296296,0.62962962962963,-0.173333333333333,0,0,0,0.807495286381335,0.777777777777778,0.0297175086035575,78,30,17,"Utah Jazz",113,5
"1888",267,"Utah Jazz",1.31328392344744,89,116.882269186822,115,1.02406459625296,1.03615719573806,6,7,7,45,4,35,880163,"6/11/2021","6/11/2021",0.652285714285714,0.8,-0.147714285714286,0.407925925925926,0.333333333333333,0.0745925925925926,0.479285714285714,0.285714285714286,0.193571428571429,0.75,0.47625,-0.27375,0.802642223724638,0.75,0.0526422237246378,83,30,19,"Miami Heat",118,-5
"1889",266,"Denver Nuggets",1.14219885336428,94,107.366692216243,95,0.919269798683395,1.05025358029496,11,10,13,40,6,38,880162,"6/11/2021","6/11/2021",0.636315789473684,0.592105263157895,0.0442105263157895,0.3585,0.225,0.1335,0.456538461538462,0.615384615384615,-0.158846153846154,0.416666666666667,0.53,0.113333333333333,0.780281501539961,0.85,-0.0697184984600387,89,33,17,"Houston Rockets",94,1
"1890",265,"Houston Rockets",1.05962254946949,95,100.664142199602,94,0.983300296758778,1.00587284923812,17,7,8,28,4,45,880162,"6/11/2021","6/11/2021",0.673666666666667,0.644444444444444,0.0292222222222221,0.318333333333333,0.285714285714286,0.0326190476190476,0.405,0.25,0.155,0.375,0.39625,0.02125,0.746714555152148,0.615384615384615,0.131329939767533,75,37,24,"Denver Nuggets",95,-1
"1891",263,"Charlotte Hornets",1.20495035509152,102,122.904936219335,110,1.04430290965676,1.05680540401415,10,7,10,35,2,52,880161,"5/11/2021","5/11/2021",0.611153846153846,0.605769230769231,0.00538461538461543,0.379428571428571,0.314285714285714,0.0651428571428572,0.407,0.4,0.00699999999999995,0,0.355,0.355,0.71407145024137,0.583333333333333,0.130738116908036,92,45,21,"Sacramento Kings",140,-30
"1892",264,"Sacramento Kings",1.17457154384517,101,118.631725928362,140,0.992657504194441,1.01301414062753,18,13,9,44,2,44,880161,"5/11/2021","5/11/2021",0.637613636363636,0.670454545454545,-0.0328409090909091,0.373030303030303,0.5,-0.126969696969697,0.467222222222222,0.444444444444444,0.0227777777777778,0.75,0.7,-0.05,0.732207602835844,0.833333333333333,-0.10112573049749,86,32,27,"Charlotte Hornets",110,30
"1893",261,"Indiana Pacers",1.05506631213444,95,100.231299652772,106,1.04623581046323,1.03366797693948,11,7,15,42,5,35,880160,"5/11/2021","5/11/2021",0.564142857142857,0.6,-0.0358571428571428,0.317777777777778,0.333333333333333,-0.0155555555555555,0.472666666666667,0.533333333333333,-0.0606666666666666,0.6,0.385,-0.215,0.710938703164882,0.6,0.110938703164882,88,27,10,"Portland Trail Blazers",110,-4
"1894",262,"Portland Trail Blazers",1.1685344703522,95,111.010774683459,110,0.956236169385238,1.02923110439554,13,6,13,38,2,36,880160,"5/11/2021","5/11/2021",0.666666666666667,0.611111111111111,0.0555555555555555,0.379298245614035,0.447368421052632,-0.0680701754385965,0.482307692307692,0.538461538461538,-0.0561538461538461,0.25,0.5625,0.3125,0.729866335227576,0.888888888888889,-0.159022553661313,82,30,15,"Indiana Pacers",106,4
"1895",260,"Golden State Warriors",1.1828869657715,94,111.191374782521,126,0.928993781008923,1.04659891268026,12,9,8,50,1,35,880159,"5/11/2021","5/11/2021",0.685285714285714,0.7,-0.0147142857142857,0.382533333333333,0.4,-0.0174666666666667,0.3875,0.625,-0.2375,1,0.475,-0.525,0.66773533089249,0.875,-0.20726466910751,90,31,14,"New Orleans Pelicans",84,42
"1896",259,"New Orleans Pelicans",0.94615321480151,94,88.938402191342,85,1.02956639767182,0.952765209515203,17,8,8,44,5,40,880159,"5/11/2021","5/11/2021",0.5175,0.5,0.0175,0.318257575757576,0.25,0.0682575757575758,0.484375,0.4375,0.046875,0.4,0.424,0.024,0.747807516674,0.857142857142857,-0.109335340468857,90,32,13,"Golden State Warriors",126,-42
"1897",257,"Los Angeles Clippers",1.10633103943835,101,111.739434983274,104,0.966271869744836,0.946840802869695,17,14,22,28,4,45,880158,"5/11/2021","5/11/2021",0.619333333333333,0.622222222222222,-0.00288888888888894,0.382857142857143,0.214285714285714,0.168571428571429,0.4375,0.454545454545455,-0.0170454545454545,0.25,0.26625,0.01625,0.80562293534687,0.794117647058823,0.0115052882880466,87,36,32,"Minnesota Timberwolves",83,21
"1898",258,"Minnesota Timberwolves",0.933858199302054,102,95.2535363288095,84,1.03431027767551,0.939885631155801,21,7,11,52,5,27,880158,"5/11/2021","5/11/2021",0.52537037037037,0.444444444444444,0.080925925925926,0.34948717948718,0.326923076923077,0.0225641025641026,0.311818181818182,0.363636363636364,-0.0518181818181818,0,0.123,0.123,0.739468891548222,0.5,0.239468891548222,90,25,6,"Los Angeles Clippers",104,-21
"1899",256,"Milwaukee Bucks",1.07205281591639,97,103.989123143889,98,1.02757999411708,0.997440473461442,14,7,11,43,3,35,880157,"5/11/2021","5/11/2021",0.616,0.571428571428571,0.0445714285714286,0.371782945736434,0.372093023255814,-0.000310077519379837,0.380454545454545,0.272727272727273,0.107727272727273,0.333333333333333,0.406666666666667,0.0733333333333334,0.659401705774729,0.772727272727273,-0.113325566952544,82,25,21,"New York Knicks",112,-14
"1900",255,"New York Knicks",1.11198189371766,97,107.862243690613,113,1.03475593682124,1.01001718842008,12,20,11,40,5,51,880157,"5/11/2021","5/11/2021",0.585588235294118,0.637254901960784,-0.0516666666666666,0.3525,0.25,0.1025,0.419090909090909,0.363636363636364,0.0554545454545455,0.5,0.452,-0.048,0.712439766335659,0.807692307692308,-0.0952525413566487,97,43,25,"Milwaukee Bucks",98,14
"1901",253,"Cleveland Cavaliers",1.03185674152328,90,92.8671067370951,102,0.955538534920663,0.977233932326089,18,10,8,30,3,47,880156,"5/11/2021","5/11/2021",0.557978723404255,0.617021276595745,-0.0590425531914893,0.353,0.333333333333333,0.0196666666666666,0.37875,0.125,0.25375,1.16666666666667,0.708333333333333,-0.458333333333333,0.722691503063674,0.863636363636364,-0.140944860572689,80,39,19,"Toronto Raptors",101,-1
"1902",254,"Toronto Raptors",1.00702152345962,90,90.6319371113656,101,0.971546028636534,0.986912278992477,9,18,28,28,2,48,880156,"5/11/2021","5/11/2021",0.464270833333333,0.447916666666667,0.0163541666666667,0.377142857142857,0.452380952380952,-0.0752380952380953,0.373392857142857,0.285714285714286,0.0876785714285714,1,0.4075,-0.5925,0.679141729469461,0.625,0.0541417294694615,99,42,8,"Cleveland Cavaliers",100,1
"1903",251,"Memphis Grizzlies",1.09994290763358,98,107.794404948091,87,1.01541226607124,1.01053005645763,9,12,11,31,3,60,880155,"5/11/2021","5/11/2021",0.494916666666667,0.433333333333333,0.0615833333333333,0.337634408602151,0.193548387096774,0.144086021505376,0.41,0.363636363636364,0.0463636363636364,0.833333333333333,0.568333333333333,-0.265,0.727646784221747,0.785714285714286,-0.0580675014925389,99,52,14,"Washington Wizards",112,-27
"1904",252,"Washington Wizards",1.01347702543995,98,99.3207484931149,115,0.974145332065321,1.01268157011817,18,5,10,25,5,51,880155,"5/11/2021","5/11/2021",0.589607843137255,0.666666666666667,-0.0770588235294117,0.35,0.4,-0.05,0.447,0.55,-0.103,0.2,0.311,0.111,0.717885357843788,0.5,0.217885357843788,84,48,12,"Memphis Grizzlies",85,27
"1905",250,"Orlando Magic",0.941672379209578,98,92.2838931625386,89,0.976185980251052,0.979371908439508,17,7,8,41,3,44,880154,"5/11/2021","5/11/2021",0.503636363636364,0.511363636363636,-0.00772727272727269,0.314959349593496,0.292682926829268,0.0222764227642277,0.338125,0.25,0.088125,0.666666666666667,0.445,-0.221666666666667,0.779609985082265,0.75,0.0296099850822653,89,38,10,"San Antonio Spurs",100,-11
"1906",249,"San Antonio Spurs",1.01882234243357,97,98.8257672160559,102,0.889770392085196,1.02719161707186,13,5,23,20,1,53,880154,"5/11/2021","5/11/2021",0.519150943396226,0.481132075471698,0.0380188679245282,0.380333333333333,0.35,0.0303333333333333,0.404130434782609,0.521739130434783,-0.117608695652174,1,0.555,-0.445,0.764072607556238,0.95,-0.185927392443762,89,46,17,"Orlando Magic",89,11
"1907",247,"Brooklyn Nets",1.06756078106767,95,101.418274201429,96,0.937183264881951,0.982708227133064,16,4,27,27,7,25,880153,"5/11/2021","5/11/2021",0.6052,0.56,0.0451999999999999,0.384691358024691,0.407407407407407,-0.0227160493827161,0.517592592592593,0.481481481481481,0.0361111111111111,0.357142857142857,0.447142857142857,0.09,0.836461437795182,0.9375,-0.101038562204818,79,21,14,"Detroit Pistons",89,7
"1908",248,"Detroit Pistons",1.01680979562544,95,96.5969305844164,90,1.0612384190416,1.00142139003642,13,7,17,34,5,40,880153,"5/11/2021","5/11/2021",0.58025,0.55,0.03025,0.326470588235294,0.323529411764706,0.00294117647058822,0.353823529411765,0.176470588235294,0.177352941176471,0.4,0.278,-0.122,0.743864842809585,0.722222222222222,0.0216426205873631,87,34,16,"Brooklyn Nets",96,-7
"1909",246,"Los Angeles Lakers",1.00763354894131,99,99.7557213451894,104,0.923329311642679,1.00735625932694,13,16,24,33,11,35,880152,"4/11/2021","4/11/2021",0.578,0.471428571428571,0.106571428571429,0.363434343434343,0.363636363636364,-0.000202020202020166,0.387708333333333,0.458333333333333,-0.070625,0.454545454545455,0.355909090909091,-0.0986363636363636,0.747959889059903,0.8125,-0.0645401109400968,95,29,16,"Oklahoma City Thunder",106,-3
"1910",245,"Oklahoma City Thunder",1.08260748252284,98,106.095533287239,107,0.983677714090337,0.978413314274135,14,11,8,41,0,51,880152,"4/11/2021","4/11/2021",0.537549019607843,0.5,0.0375490196078432,0.349756097560976,0.365853658536585,-0.0160975609756098,0.413125,0.5,-0.086875,NA,NA,NA,0.74712453346525,0.692307692307692,0.0548168411575579,88,37,24,"Los Angeles Lakers",103,3
"1911",243,"Houston Rockets",0.998127446319572,102,101.808999524596,111,1.06462826049923,0.979233152672164,18,6,10,31,4,53,880151,"4/11/2021","4/11/2021",0.621509433962264,0.60377358490566,0.0177358490566037,0.309462365591398,0.32258064516129,-0.0131182795698925,0.3555,0.4,-0.0445,0.25,0.24875,-0.00125000000000003,0.702796956521732,0.9,-0.197203043478268,89,45,24,"Phoenix Suns",123,-17
"1912",244,"Phoenix Suns",1.1912364174442,102,121.506114579309,123,0.909899533062536,1.04607739426666,12,13,20,32,5,46,880151,"4/11/2021","4/11/2021",0.663369565217391,0.695652173913043,-0.0322826086956521,0.3778125,0.46875,-0.0909375,0.50025,0.2,0.30025,0,0.323,0.323,0.819891967711132,0.954545454545455,-0.134653486834323,93,38,22,"Houston Rockets",106,17
"1913",241,"Boston Celtics",1.04534606405154,88,91.9904536365354,95,1.02649250436387,1.01818126047342,16,11,11,41,1,33,880150,"4/11/2021","4/11/2021",0.611212121212121,0.545454545454545,0.0657575757575758,0.358617886178862,0.390243902439024,-0.0316260162601626,0.53,0.318181818181818,0.211818181818182,0,0.375,0.375,0.7495881237349,0.772727272727273,-0.0231391489923729,78,28,20,"Miami Heat",76,18
"1914",242,"Miami Heat",1.08352308890194,89,96.4335549122731,78,1.02134142265479,0.955693668370355,18,13,12,41,8,31,880150,"4/11/2021","4/11/2021",0.59241935483871,0.580645161290323,0.011774193548387,0.392520325203252,0.219512195121951,0.173008130081301,0.41875,0.25,0.16875,0.375,0.3925,0.0175,0.783137097028873,0.611111111111111,0.172025985917762,83,24,17,"Boston Celtics",94,-18
"1915",240,"Atlanta Hawks",1.16944429220606,91,106.419430590751,98,1.07878315163566,0.988780328980006,9,5,18,28,2,42,880149,"4/11/2021","4/11/2021",0.57452380952381,0.595238095238095,-0.0207142857142857,0.351309523809524,0.25,0.101309523809524,0.534722222222222,0.444444444444444,0.0902777777777778,0.25,0.5325,0.2825,0.76204020335385,0.769230769230769,-0.00719056587691957,84,35,24,"Utah Jazz",113,-17
"1916",239,"Utah Jazz",1.21704291407225,92,111.967948094647,116,1.00692197234238,1.04617448968249,14,9,3,40,5,42,880149,"4/11/2021","4/11/2021",0.626428571428571,0.642857142857143,-0.0164285714285715,0.407,0.4,0.00700000000000004,0.481666666666667,0.333333333333333,0.148333333333333,0.4,0.42,0.02,0.79283941099161,0.75,0.0428394109916099,80,36,23,"Atlanta Hawks",96,17
"1917",238,"Detroit Pistons",1.03872088254738,91,94.5236003118118,98,1.04742500878441,0.992526657314566,12,12,19,36,3,41,880148,"4/11/2021","4/11/2021",0.534756097560976,0.524390243902439,0.0103658536585366,0.347962962962963,0.305555555555556,0.0424074074074074,0.432894736842105,0.526315789473684,-0.0934210526315789,0,0.12,0.12,0.790465389546897,0.9,-0.109534610453103,87,34,19,"Philadelphia 76ers",109,-11
"1918",237,"Philadelphia 76ers",1.16977113833555,91,106.449173588535,109,0.93908972618802,0.981423798904995,12,15,19,32,4,38,880148,"4/11/2021","4/11/2021",0.635394736842105,0.605263157894737,0.0301315789473684,0.400208333333333,0.375,0.0252083333333333,0.527894736842105,0.526315789473684,0.00157894736842112,0.75,0.725,-0.025,0.743066941236633,0.681818181818182,0.061248759418451,84,32,21,"Detroit Pistons",98,11
"1919",235,"New Orleans Pelicans",0.971530031726134,95,92.2953530139827,99,1.04036450713058,1.05205616469588,16,7,10,32,8,42,880147,"3/11/2021","3/11/2021",0.510357142857143,0.535714285714286,-0.0253571428571429,0.304270833333333,0.375,-0.0707291666666667,0.527,0.5,0.027,0.375,0.428125,0.053125,0.693196421638341,0.857142857142857,-0.163946435504516,86,38,13,"Sacramento Kings",111,-14
"1920",236,"Sacramento Kings",1.19163196109519,94,112.013404342948,112,0.931488843617048,1.03789043189915,8,4,16,30,1,42,880147,"3/11/2021","3/11/2021",0.648690476190476,0.714285714285714,-0.0655952380952382,0.359444444444444,0.333333333333333,0.0261111111111111,0.439375,0.5,-0.060625,1,0.525,-0.475,0.801777820448595,0.85,-0.0482221795514047,82,34,20,"New Orleans Pelicans",97,14
"1921",233,"Charlotte Hornets",1.00147403450632,104,104.153299588657,92,1.01763511955619,0.958481637907226,16,9,10,36,6,49,880146,"3/11/2021","3/11/2021",0.511122448979592,0.448979591836735,0.0621428571428571,0.358333333333333,0.277777777777778,0.0805555555555555,0.4865,0.3,0.1865,0.666666666666667,0.415833333333333,-0.250833333333333,0.769311762880987,0.666666666666667,0.102645096214321,93,39,17,"Golden State Warriors",114,-24
"1922",234,"Golden State Warriors",1.15598102468905,103,119.066045542972,114,0.98290129888353,1.00500625001545,16,7,8,45,1,40,880146,"3/11/2021","3/11/2021",0.673125,0.625,0.048125,0.385407407407407,0.4,-0.0145925925925926,0.45,0.5,-0.05,0,0,0,0.679227407623994,0.6,0.0792274076239937,86,33,18,"Charlotte Hornets",90,24
"1923",231,"Dallas Mavericks",1.10234559398628,103,113.541596180587,109,0.979976695505993,0.99226434108439,19,15,14,35,8,47,880145,"3/11/2021","3/11/2021",0.587553191489362,0.542553191489362,0.045,0.397333333333333,0.257142857142857,0.140190476190476,0.513928571428571,0.571428571428571,-0.0575,0.5,0.39,-0.11,0.762929276983162,0.84375,-0.080820723016838,93,39,28,"San Antonio Spurs",106,5
"1924",232,"San Antonio Spurs",1.04774368658161,104,108.965343404488,108,1.07024796767718,0.987259609432632,15,5,18,20,2,56,880145,"3/11/2021","3/11/2021",0.558482142857143,0.580357142857143,-0.0218750000000001,0.352166666666667,0.35,0.00216666666666665,0.438888888888889,0.5,-0.0611111111111111,0,0.4125,0.4125,0.762128817832977,0.722222222222222,0.0399065956107547,89,47,18,"Dallas Mavericks",111,-5
"1925",229,"Los Angeles Clippers",1.02924668479883,100,102.924668479883,126,0.980927455017232,0.937737429032449,20,3,14,37,2,32,880144,"3/11/2021","3/11/2021",0.59171875,0.640625,-0.04890625,0.396846846846847,0.594594594594595,-0.197747747747748,0.409285714285714,0.5,-0.0907142857142857,0.5,0.455,-0.045,0.763326550253528,1,-0.236673449746472,79,26,10,"Minnesota Timberwolves",114,11
"1926",230,"Minnesota Timberwolves",1.08622073463558,100,108.622073463558,115,1.03720098538889,0.951050294356671,16,15,9,40,3,51,880144,"3/11/2021","3/11/2021",0.557843137254902,0.598039215686274,-0.0401960784313725,0.34,0.35,-0.01,0.311111111111111,0.333333333333333,-0.0222222222222222,0.833333333333333,0.598333333333333,-0.235,0.736358773815621,0.95,-0.213641226184379,95,44,15,"Los Angeles Clippers",125,-11
"1927",227,"Denver Nuggets",1.09610205025758,93,101.937490673955,106,0.975354886269643,1.01857398647739,11,11,14,27,3,52,880143,"3/11/2021","3/11/2021",0.595865384615385,0.644230769230769,-0.0483653846153846,0.349135802469136,0.296296296296296,0.0528395061728395,0.465714285714286,0.428571428571429,0.0371428571428571,0,0.265,0.265,0.804014178095435,0.857142857142857,-0.0531286790474226,92,48,12,"Memphis Grizzlies",108,-3
